CommercialCsiNumber,CommercialDeliveryMonth,UACsiNumber,SymbolCommercial,SymbolUA,ExchangeSymbol,Exchange,Name,SessionType,CloseField,SessionGroup,IsActive,TerminalPointValue,FullPointValue,Currency,ContractSize,Units,MinimumTick,TickValue,DeliveryMonths,StartDate,EndDate,LinkSymbol,TradingTime,OhlcOffset,Footnote,ConversionFactorCode,HasImplied5,HasCurrentDayVolume,HasCurrentDayOpenInterest,HasKnownExpirationDates,LastTotalVolume
100071,0,1071,SGN,SGN,SG,CLEAR,"Singapore Gasoil Cal Sw",,Settlement,"",1,1,1000,USD,"1000 barrels","USD/barrels",1,1,VVVVVVVVVVVV,2006-10-12,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,4
100072,0,1072,KSN,KSN,KS,CLEAR,"Singapore Jet Fuel Swap",,Settlement,"",1,1,1000,USD,"1000 barrels","USD/barrels",1,1,VVVVVVVVVVVV,2006-10-12,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
100073,0,1073,SPN,SPN,SP,CLEAR,"Singapore Naphtha Swap",,Settlement,"",0,1,1000,USD,"1000 barrels","USD/barrels",1,1,VVVVVVVVVVVV,2006-10-12,2018-06-14,"","18:00 - 17:15",,"",3,0,0,0,1,
100074,0,1074,RKN,RKN,RK,CLEAR,"Singapore Jet-Gasoil Sw",,Settlement,"",1,1,1000,USD,"1000 barrels","USD/barrels",1,1,VVVVVVVVVVVV,2006-10-12,2021-08-11,"","18:00 - 17:00",500,"",3,0,0,0,1,0
100075,0,1075,SAN,SAN,,CLEAR,"Brent Crude Cal Swap",,Settlement,"",0,10,1000,USD,"1000 barrels","USD/barrel",1,10,VVVVVVVVVVVV,2006-10-12,2006-12-22,"","18:00 - 17:15",,"",2,0,0,0,1,
100076,0,1076,UNN,UNN,UN,CLEAR,"Euro Naphtha Swap",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD/tonne",1,1,VVVVVVVVVVVV,2006-10-12,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,305
100077,0,1077,UVN,UVN,UV,CLEAR,"Euro 3.5 Fuel Oil Sw",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD/tonne",1,1,VVVVVVVVVVVV,2006-10-12,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
100078,0,1078,BBN,BBN,BB,CLEAR,"Brent Crude Financ.",,Settlement,"",1,10,1000,USD,"1000 tonnes","USD/tonne",1,10,VVVVVVVVVVVV,2006-10-12,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100081,0,1081,ER,ER,AW,CBT,"Bloomberg Commodity Index (DJ UBS Commodity Index)",,Settlement,"",1,10,100,USD,"USD 100 x Index","points",1,10,IIVIIVIIVIIV,2006-10-13,2021-08-11,"","08:15 - 13:30",,"",1,0,0,0,1,4099
100082,0,1082,PST,PST,PST,CME,"TRAKRS Pimco Stock PLUS Total Return Index",,Settlement,"",0,0.01,1,USD,"$1 x index","points",1,0.01,IIIIIIIIIVII,2006-11-27,2011-10-27,"","08:30 - 15:00",,"",2,0,0,0,1,
100102,0,1102,QOC,QOC,XK,COMEX,"miNY Gold",,Settlement,"",1,0.5,50,USD,"50 troy ounces","USD/troy ounce",25,12.5,IVIVIVIVIVIV,2006-12-06,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,779
100103,0,1103,QIC,QIC,XY,COMEX,"miNY Silver",,Settlement,"",1,0.25,2500,USD,"2500 troy oz.","USD/troy oz",25,6.25,VIVIVIVIVIIV,2006-12-04,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,155
100104,0,1104,QCC,QCC,QC,COMEX,"miNY Copper",,Settlement,"",1,1.25,12500,USD,"12500 lbs","USD/lb",20,25,SSVSVSVSVSSV,2006-12-06,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,213
100105,0,1105,LKC,LKC,,COMEX,"London Copper",,Settlement,"",0,0.05,5,USD,"5 tonnes","USD/tonne",25,1.25,VVVVVVVVVVVV,2006-12-12,2008-05-12,"","18:00 - 17:15",,"",2,0,0,0,1,
100106,0,1106,LAC,LAC,,COMEX,"London Aluminum",,Settlement,"",0,0.1,10,USD,"10 tonnes","USD/tonne",50,5,VVVVVVVVVVVV,2006-12-12,2008-05-19,"","18:00 - 17:15",,"",2,0,0,0,1,
100107,0,1107,LZC,LZC,,COMEX,"London Zinc",,Settlement,"",0,0.1,10,USD,"10 tonnes","USD/tonne",50,5,VVVVVVVVVVVV,2006-12-12,2008-05-12,"","18:00 - 17:15",,"",2,0,0,0,1,
100108,0,1108,QSC,QSC,QS,COMEX,"Gold-Asian",,Settlement,"",0,1,1000,USD,"1000 grams","USD/gram",5,5,VVVVVVVVVVVV,2006-12-12,2010-05-07,"","18:00 - 17:15",,"",3,0,0,0,1,
100109,0,1109,QRN,QRN,QR,NYMEX,"Platinum-Asian",,Settlement,"",0,5,500,USD,"500 grams","USD/gram",1,5,VVVVVVVVVVVV,2006-12-12,2010-05-07,"","18:00 - 17:15",,"",2,0,0,0,1,
100110,0,1110,QTN,QTN,QT,NYMEX,"Palladium-Asian",,Settlement,"",0,5,500,USD,"500 grams","USD/gram",1,5,VVVVVVVVVVVV,2006-12-12,2010-05-07,"","18:00 - 17:15",,"",2,0,0,0,1,
100111,0,1111,E5B,E5B,E5B,CME,"Eurodollar-E-mini 5 5Yr Bundle",,Settlement,"",0,5,5000,USD,"$10000 per leg x 20 legs","points",2.5,12.5,IIVIIVIIVIIV,2006-12-13,2010-07-01,"","17:00 - 16:00",,"",3,1,0,0,1,
100112,0,1112,REN,REN,RE,NYMEX,"Crude Oil (Russian Export Blend)",,Settlement,"",0,10,1000,USD,"1000 barrels","USD/bbl",1,10,VVVVVVVVVVVV,2007-01-08,2012-11-13,"","18:00 - 17:15",,"",2,0,0,0,1,
100113,0,1113,CJN,CJN,CJ,CLEAR,"Cocoa",,Settlement,"",1,10,10,USD,"10 tonne","USD/tonne",1,10,IIVIVIVIVIIV,2007-01-08,2021-08-11,"","18:00 - 17:00",,"",0,0,0,0,1,0
100114,0,1114,KTN,KTN,KT,CLEAR,"Coffee",,Settlement,"",1,3.75,37500,USD,"37500 lbs","USD/lb",5,18.75,IIVIVIVIVIIV,2007-01-08,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,0
100115,0,1115,TTN,TTN,TT,CLEAR,"Cotton",,Settlement,"",1,5,50000,USD,"50000 lbs","USD/lb",1,5,IIVIVIVIIVIV,2007-01-08,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,0
100116,0,1116,FJN,FJN,,CLEAR,"Orange Juice(Frozen)",,Settlement,"",0,1.5,15000,USD,"15000 lbs","USD/lb",5,7.5,IIVIVIVIVIVI,2007-01-08,2007-06-29,"","18:00 - 17:15",,"",4,0,0,0,1,
100117,0,1117,YON,YON,YO,CLEAR,"No.11 Sugar",,Settlement,"",1,11.2,112000,USD,"112000 lbs","USD/lb",1,11.2,IIVIVIVIIVII,2007-01-08,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,0
100118,0,1118,FTN,FTN,,CLEAR,"Sugar #14",,Settlement,"",0,11.2,112000,USD,"112000 lbs","USD/lb",1,11.2,VIVIVIVIVIVI,2007-01-08,2007-06-11,"","18:00 - 17:15",,"",4,0,0,0,1,
100119,0,1119,ILS,ILS,ILS,CME,"Isreali Shekel",,Settlement,"",1,10,1000000,USD,"ILS 1000000","USD/ILS",1,10,IIVIIVIIVIIV,2007-01-08,2021-08-11,"","17:00 - 16:00",,"",5,0,0,0,1,0
100120,0,1120,CKO,CKO,CKO,CME,"Czech Koruna",,Settlement,"",1,4,40000,USD,"4000000 CZK","USD/100 CZK",2,8,IIVIIVIIVIIV,2007-01-05,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,0
100121,0,1121,ECZ,ECZ,ECZ,CME,"Czech Koruna/Euro",,Settlement,"",1,4,40000,EUR,"4000000 CZK","EUR/100 CZK",2,8,IIVIIVIIVIIV,2007-01-08,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,0
100122,0,1122,HFO,HFO,HFO,CME,"Hungarian Forint",,Settlement,"",1,3,300000,USD,"HUF 30000000 ","USD/100 HUF",2,6,IIVIIVIIVIIV,2007-01-05,2021-08-11,"","17:00 - 16:00",,"",5,0,0,0,1,0
100123,0,1123,EHU,EHU,EHU,CME,"Hungarian Forint/Euro",,Settlement,"",1,3,300000,EUR,"30000000 HUF","EUR/100 HUF",2,6,IIVIIVIIVIIV,2007-01-08,2021-08-11,"","17:00 - 16:00",,"",5,0,0,0,1,0
100127,0,1127,JPN,JPN,JP,CLEAR,"PJM Off-Peak Electricity",,Settlement,"",0,0.025,2.5,USD,"2.5 MWH per off peak hour","USD/MWH per off peak hour",5,0.125,VVVVVVVVVVVV,2005-03-04,2018-12-31,"","18:00 - 17:00",,"",2,0,0,0,1,
100128,0,1128,GSN,GSN,GS,CLEAR,"Gulf Coast Gasoline calendar Swap",,Settlement,"",0,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2006-04-11,2016-02-29,"","18:00 - 15:15",,"",4,0,0,0,1,
100129,0,1129,GEN,GEN,GE,CLEAR,"Gulf Coast Jet Fuel Calendar Swap",,Settlement,"",0,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2006-08-30,2021-06-30,"","18:00 - 17:00",,"",4,0,0,0,1,
100130,0,1130,GPN,GPN,GP,CLEAR,"Gulf Coast Heating Oil Calendar Swap",,Settlement,"",0,4.2,42000,USD,"42000 gallons","USD/gallon",1,4.2,VVVVVVVVVVVV,2005-01-27,2018-06-14,"","18:00 - 15:15",,"",4,0,0,0,1,
100132,0,1132,WX,WX,,NYMEX,"iPort 3-2-1 Index",RTH,Settlement,"WX,WX2,WX1",0,10,1000,USD,"$1000 x index","points",1,10,VVVVVVVVVVVV,2007-01-24,2007-08-10,"","10:00 - 14:30",,"",2,0,0,0,0,
100133,0,1133,WX2,WX2,,NYMEX,"iPort 3-2-1 Plus Index",Combined,Settlement,"WX,WX2,WX1",0,10,1000,USD,"$1000 x index","points",1,10,VVVVVVVVVVVV,2007-01-24,2007-08-10,"","18:00 - 17:15",,"",2,0,0,0,0,
100134,0,1134,WX1,WX1,,ACCESS,"iPort 3-2-1 Plus Index",ETH,Last,"WX,WX2,WX1",0,10,1000,USD,"$1000 x index","points",1,10,VVVVVVVVVVVV,2007-01-24,2007-08-10,"","18:00 - 17:15",,"",2,0,0,0,0,
100136,0,1136,EY2,EY2,,CME,"Euroyen",RTH,Settlement,"EY,EY2,EY1",0,250,250000,JPY,"JPY 100000000","points",5,1250,IIVIIVIIVIIV,2007-02-14,2016-07-22,"","07:20 - 14:00",,"",3,0,0,0,1,
100137,0,1137,EY1,EY1,,CME,"Euroyen",ETH,Last,"EY,EY2,EY1",0,250,250000,JPY,"JPY 100000000","points",5,1250,IIVIIVIIVIIV,2007-02-14,2016-07-22,"","17:00 - 16:00",,"",3,0,0,0,0,
100138,0,1138,REI,REI,JR,CBT,"DJ Real Estate Index",,Settlement,"",1,1,100,USD,"$100 x Index","points",10,10,IIVIIVIIVIIV,2007-03-28,2021-08-11,"","18:15 - 16:00",,"",2,0,0,0,1,3567
100158,0,1158,QXN,QXN,QX,CLEAR,"East CSX Coal Swap",,Settlement,"",0,10,1000,USD,"1000 tons","USD/ton",1,10,VVVVVVVVVVVV,2007-04-23,2019-10-29,"","18:00 - 17:00",,"",2,0,0,0,1,
100159,0,1159,QPN,QPN,QP,CLEAR,"West PRB Coal Swap",,Settlement,"",0,10,1000,USD,"1000 tons","USD/ton",1,10,VVVVVVVVVVVV,2007-04-23,2019-10-29,"","18:00 - 17:00",,"",2,0,0,0,1,
100174,0,1174,UXN,UXN,UX,COMEX,"UxC Uranium U3O8",,Settlement,"",1,2.5,250,USD,"250 lbs of U308","USD/LB",5,12.5,VVVVVVVVVVVV,2007-05-07,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100175,0,1175,RSN,RSN,,CLEAR,"SO2 Emissions",,Settlement,"",0,1,100,USD,"100 tons","$/ton",25,25,VVVVVVVVVVVV,2006-05-12,2011-08-11,"","18:00 - 17:15",,"",2,0,0,0,1,
100176,0,1176,LRN,LRN,,NYMEX,"Gulf Coast Gasoline",RTH,Settlement,"LRN,LR1,LR2",0,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-14,2012-10-12,"","09:00 - 14:30",,"",4,0,0,0,0,
100177,0,1177,LR1,LR1,,ACCESS,"Gulf Coast Gasoline",ETH,Last,"LRN,LR1,LR2",0,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-17,2012-10-12,"","18:00 - 17:15",,"",4,0,0,0,0,
100178,0,1178,LR2,LR2,,NYMEX,"Gulf Coast Gasoline",Combined,Settlement,"LRN,LR1,LR2",0,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-16,2012-10-12,"","18:00 - 17:15",,"",4,0,0,0,0,
100179,0,1179,LUN,LUN,,NYMEX,"Gulf Coast Ultra Low Sulfur Diesel (ULSD)",RTH,Settlement,"LUN,LU1,LU2",0,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-14,2012-10-12,"","09:00 - 14:30",,"",4,0,0,0,0,
100180,0,1180,LU1,LU1,,ACCESS,"Gulf Coast Ultra Low Sulfur Diesel (ULSD)",ETH,Last,"LUN,LU1,LU2",0,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-17,2012-10-12,"","18:00 - 17:15",,"",4,0,0,0,0,
100181,0,1181,LU2,LU2,,NYMEX,"Gulf Coast Ultra Low Sulfur Diesel (ULSD)",Combined,Settlement,"LUN,LU1,LU2",0,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-16,2012-10-12,"","18:00 - 17:15",,"",4,0,0,0,0,
100182,0,1182,LHN,LHN,,NYMEX,"New York Harbor Ultra Low Sulfur Diesel (ULSD)",RTH,Settlement,"LHN,LH3,LH4",0,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-14,2012-10-12,"","09:00 - 14:30",,"",4,0,0,0,0,
100183,0,1183,LH3,LH3,,ACCESS,"New York Harbor Ultra Low Sulfur Diesel (ULSD)",ETH,Last,"LHN,LH3,LH4",0,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-17,2012-10-12,"","18:00 - 17:15",,"",4,0,0,0,0,
100184,0,1184,LH4,LH4,,NYMEX,"New York Harbor Ultra Low Sulfur Diesel (ULSD)",Combined,Settlement,"LHN,LH3,LH4",0,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-23,2012-10-12,"","18:00 - 17:15",,"",4,0,0,0,0,
100185,0,1185,MPN,MPN,MP,CLEAR,"New York Harbor Heating Oil Calendar Swap",,Settlement,"",1,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-10,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,60
100186,0,1186,RLN,RLN,RL,CLEAR,"RBOB Calendar Swap",,Settlement,"",1,4.2,42000,USD,"42000 gal","$/gal",1,4.2,VVVVVVVVVVVV,2007-05-10,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,133
100187,0,1187,UMN,UMN,UM,CLEAR,"Northern Illinois Hub Peak Electricity",,Settlement,"",0,0.01,1,USD,"40 MWH per peak day (760-920 MWH)","USD/MWH",5,0.05,VVVVVVVVVVVV,2007-05-15,2018-01-02,"","18:00 - 17:00",,"",2,0,0,0,1,
100188,0,1188,UON,UON,UO,CLEAR,"Northern Illinois Hub Off-Peak Electricity",,Settlement,"",0,0.01,1,USD,"2.5 MWH per Off-Peak Day (880-1060 MWH)","USD/MWH",5,0.05,VVVVVVVVVVVV,2007-05-15,2016-12-30,"","18:00 - 17:15",,"",2,0,0,0,1,
100189,0,1189,XW1,XW1,YW,CBT,"mini Wheat",ETH,Last,"XW,XW1,XW2",1,1.25,10,USD,"1000 bushels","cents/bushel",1,1.25,IIVIVIVIVIIV,2007-05-15,2021-08-11,"","18:00 - 13:45",,"",-1,0,0,0,1,1146
100190,0,1190,XW2,XW2,YW,CBT,"mini Wheat",Combined,Settlement,"XW,XW1,XW2",1,1.25,10,USD,"1000 bushels","cents/bushel",1,1.25,IIVIVIVIVIIV,1981-06-25,2021-08-11,"","19:00 - 13:45",,"",-1,0,0,0,1,1148
100191,0,1191,XC1,XC1,YC,CBT,"mini Corn",ETH,Last,"XC,XC1,XC2",1,1.25,10,USD,"1000 bushels","cents/bushel",1,1.25,IIVIVIVIVIIV,2007-05-15,2021-08-11,"","18:00 - 13:45",,"",-1,0,0,0,1,1419
100192,0,1192,XC2,XC2,YC,CBT,"mini Corn",Combined,Settlement,"XC,XC1,XC2",1,1.25,10,USD,"1000 bushels","cents/bushel",1,1.25,IIVIVIVIVIIV,2007-05-15,2021-08-11,"","19:00 - 13:45",,"",-1,0,0,0,1,1419
100193,0,1193,XS1,XS1,YK,CBT,"mini Soybeans",ETH,Last,"XS,XS1,XS2",1,1.25,10,USD,"1000 bushels","cents/bushel",1,1.25,VIVIVIVVVIVI,2007-05-15,2021-08-11,"","19:00 - 13:45",,"",-1,0,0,0,1,897
100194,0,1194,XS2,XS2,YK,CBT,"mini Soybeans",Combined,Settlement,"XS,XS1,XS2",1,1.25,10,USD,"1000 bushels","cents/bushel",1,1.25,VIVIVIVVVIVI,2007-05-15,2021-08-11,"","19:00 - 13:45",,"",-1,0,0,0,1,897
100195,0,1195,DY,DY,DY,CME,"Dry Whey",,Settlement,"",1,0.44,440,USD,"44000 lb","cents/lb",25,11,VVVVVVVVVVVV,2007-05-22,2021-08-11,"","09:40 - 13:10",,"",3,0,0,0,1,1
100196,0,1196,FXN,FXN,FXN,CME,"e-mini FTSE/Xinhua China 25 Index",,Settlement,"",0,0.5,5,USD,"$5 x Index","Points",50,25,IIVIIVIIVIIV,2007-05-22,2011-06-03,"","17:00 - 15:15",,"",1,0,0,0,1,
100197,0,1197,CYN,CYN,CY,CLEAR,"Brent Calendar Swap",,Settlement,"",1,1,1000,USD,"1000 bbl","$/bbl",1,1,VVVVVVVVVVVV,2006-04-10,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
100198,0,1198,DBN,DBN,DB,CLEAR,"Brent-Dubai Swap",,Settlement,"",1,10,1000,USD,"1000 bbl","$/bbl",1,10,VVVVVVVVVVVV,2007-05-22,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100211,0,1211,BZN,BZN,BZ,CLEAR,"Brent Crude Last Day",,Settlement,"",1,10,1000,USD,"1000 bbl","$/bbl",1,10,VVVVVVVVVVVV,2007-07-31,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,76472
100212,0,1212,DON,DON,DO,CLEAR,"Dow Jones Mid-Columbia Electricity Index",,Settlement,"",0,10.2,1020,USD,"40Mwh per peak day (960-1080Mwh)","$/Mwh",5,51,VVVVVVVVVVVV,2007-08-09,2010-12-31,"","18:00 - 17:15",,"",2,0,0,0,1,
100213,0,1213,NIN,NIN,NI,CLEAR,"ISO New England Peak Electricity",,Settlement,"",0,8.4,840,USD,"2.5Mw/hour per peak day (760-920Mwh)","$/Mwh",5,42,VVVVVVVVVVVV,2007-08-09,2017-12-29,"","18:00 - 17:00",,"",2,0,0,0,1,
100214,0,1214,KIN,KIN,KI,CLEAR,"ISO New England Off-Peak Electricity",,Settlement,"",0,9.7,970,USD,"2.5Mw X off-peak hours (880-1060Mwh)","$/Mwh",5,48.5,VVVVVVVVVVVV,2007-08-09,2017-12-29,"","18:00 - 17:00",,"",2,0,0,0,1,
100215,0,1215,EMN,EMN,EM,CLEAR,"MISO Cinergy Peak Electricity",,Settlement,"",0,8.4,840,USD,"40Mwh per peak day (760-920Mwh)","$/Mwh",5,42,VVVVVVVVVVVV,2007-08-09,2018-12-31,"","18:00 - 17:00",,"",2,0,0,0,1,
100216,0,1216,EJN,EJN,EJ,CLEAR,"MISO Cinergy Off-Peak Electricity",,Settlement,"",0,9.7,970,USD,"2.5Mw X off-peak hours (880-1060Mwh)","$/Mwh",5,48.5,VVVVVVVVVVVV,2007-08-09,2018-12-31,"","18:00 - 17:00",,"",2,0,0,0,1,
100217,0,1217,FZE,fze,FZE,CBT,"Ethanol Forward Month Calendar Swap",,Settlement,"",1,1.45,14500,USD,"14500 gal","$/gal",1,1.45,VVVVVVVVVVVV,2006-12-20,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,0
100221,0,1221,SMP,SMP,SMP,CME,"S&P 600 SmallCap",Combined,Settlement,"",0,5,500,USD,"$500 x Index","Points",5,25,IIVIIVIIVIIV,2007-08-20,2015-06-18,"","17:00 - 16:15",,"",2,0,0,0,1,
100225,0,1225,WP,WP,WP,CME,"Softwood Pulp",,Settlement,"",0,0.2,20,USD,"20 metric tons","USD/metric ton",50,10,VVVVVVVVVVVV,2007-09-21,2012-12-24,"","17:00 - 16:00",,"",2,0,0,0,1,
100226,0,1226,NF,NF,NF,CME,"Non-Fat Dry Milk",,Settlement,"",1,0.44,440,USD,"44000 lb","cents/lb",25,11,VVVVVVVVVVVV,2007-09-21,2021-08-11,"","09:25 - 13:10",,"",3,0,0,0,1,185
100227,0,1227,DA2,DA2,DA,CME,"Class III Milk",RTH,Settlement,"DA,DA2,DA1",1,20,2000,USD,"200000 lb","$/100 lb",1,20,VVVVVVVVVVVV,2007-09-21,2021-08-11,"","17:00 - 13:55",,"",2,0,0,0,1,0
100228,0,1228,DA1,DA1,DA,CME,"Class III Milk",ETH,Last,"DA,DA2,DA1",1,20,2000,USD,"200000 lb","$/100 lb",1,20,VVVVVVVVVVVV,2007-09-21,2021-08-11,"","09:05 - 13:30",,"",2,0,0,0,1,925
100229,0,1229,LBA,LBA,LBA,CME,"Barclay Cap US (Lehman Brothers US Aggregate Index)",,Settlement,"",0,1,100,USD,"$100 X Index","Points",20,20,IIVIIVIIVIIV,2007-10-01,2015-06-05,"","17:00 - 16:00",,"",2,0,0,0,1,
100246,0,1246,MMN,MMN,MM,CLEAR,"New York Harbor Residual Fuel 1% Sulfur Swap",,Settlement,"",1,10,1000,USD,"1000 barrels","USD/bbl",1,10,VVVVVVVVVVVV,2007-11-13,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,25
100247,0,1247,LWN,LWN,,CLEAR,"Gulf Coast Low Sulfur Diesel Swap",,Settlement,"",0,4.2,42000,USD,"42000 gallons","USD/gal",1,4.2,VVVVVVVVVVVV,2007-11-13,2009-11-23,"","18:00 - 17:15",,"",4,0,0,0,1,
100248,0,1248,MFN,MFN,MF,CLEAR,"Gulf Coast No. 6 Fuel Oil 3% Sulfur Swap",,Settlement,"",1,10,1000,USD,"1000 barrels","USD/bbl",1,10,VVVVVVVVVVVV,2007-11-13,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100249,0,1249,UFN,UFN,UF,CLEAR,"Northwest Europe 1% Fuel Oil Swap",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD/tonne",1,1,VVVVVVVVVVVV,2007-11-13,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,12
100250,0,1250,UHN,UHN,UH,CLEAR,"Rotterdam 1% Fuel Oil Swap",,Settlement,"",0,1,1000,USD,"1000 tonnes","USD/tonne",1,1,VVVVVVVVVVVV,2007-11-13,2020-12-31,"","18:00 - 17:00",,"",3,0,0,0,1,
100251,0,1251,H1C,H1C,H1,CME,"HDD Atlanta",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,1999-09-22,2021-05-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100252,0,1252,H2C,H2C,H2,CME,"HDD Chicago",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,1999-09-22,2021-05-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100253,0,1253,H3C,H3C,H3,CME,"HDD Cincinnati",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,1999-09-22,2021-05-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100254,0,1254,H4C,H4C,H4,CME,"HDD New York",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,1999-09-22,2021-04-05,"","17:00 - 15:15",,"",1,0,0,0,1,
100255,0,1255,H5C,H5C,H5,CME,"HDD Dallas",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2000-01-31,2021-03-02,"","17:00 - 15:15",,"",1,0,0,0,1,
100256,0,1256,H6C,H6C,H6,CME,"HDD Philadelphia",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2000-01-31,2016-05-03,"","17:00 - 15:15",,"",1,0,0,0,1,
100257,0,1257,H7C,H7C,H7,CME,"HDD Portland",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2000-01-31,2016-05-03,"","17:00 - 15:15",,"",1,0,0,0,1,
100258,0,1258,H8C,H8C,H8,CME,"HDD Tucson",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2000-01-31,2016-05-03,"","17:00 - 15:15",,"",1,0,0,0,1,
100259,0,1259,H9C,H9C,H9,CME,"HDD Des Moines",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2000-01-31,2016-05-03,"","17:00 - 15:15",,"",1,0,0,0,1,
100260,0,1260,H0C,H0C,H0,CME,"HDD Las Vegas",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2000-01-31,2019-01-03,"","17:00 - 15:15",,"",1,0,0,0,1,
100261,0,1261,HKC,HKC,HK,CME,"HDD Detroit",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2007-12-12,2015-06-08,"","17:00 - 15:15",,"",1,0,0,0,1,
100262,0,1262,HQC,HQC,HQ,CME,"HDD Minneapolis",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2007-12-11,2021-05-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100263,0,1263,HRC,HRC,HR,CME,"HDD Houston",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2007-12-11,2016-05-03,"","17:00 - 15:15",,"",1,0,0,0,1,
100264,0,1264,HSC,HSC,HS,CME,"HDD Sacramento",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2007-12-11,2019-01-03,"","17:00 - 15:15",,"",1,0,0,0,1,
100265,0,1265,HAC,HAC,HA,CME,"HDD Salt Lake City",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2007-12-12,2015-06-08,"","17:00 - 15:15",,"",1,0,0,0,1,
100266,0,1266,HVC,HVC,HV,CME,"HDD Baltimore",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2007-12-11,2015-06-08,"","17:00 - 15:15",,"",1,0,0,0,1,
100267,0,1267,HWC,HWC,HW,CME,"HDD Boston",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2007-12-11,2016-05-03,"","17:00 - 15:15",,"",1,0,0,0,1,
